title,url,time_published,overall_sentiment_score,overall_sentiment_label,relevance_score,topic_Earnings_relevance,topic_Earnings_sentiment_label,topic_Technology_relevance,topic_Technology_sentiment_label,topic_Manufacturing_relevance,topic_Manufacturing_sentiment_label,ticker,ticker_sentiment_score,ticker_sentiment_label,ticker_relevance_score,topic_Financial Markets_relevance,topic_Financial Markets_sentiment_label,topic_Economy - Monetary_relevance,topic_Economy - Monetary_sentiment_label,topic_Finance_relevance,topic_Finance_sentiment_label,topic_Economy - Fiscal_relevance,topic_Economy - Fiscal_sentiment_label,topic_Economy - Macro_relevance,topic_Economy - Macro_sentiment_label,topic_Energy & Transportation_relevance,topic_Energy & Transportation_sentiment_label,topic_Retail & Wholesale_relevance,topic_Retail & Wholesale_sentiment_label,topic_Life Sciences_relevance,topic_Life Sciences_sentiment_label,topic_Real Estate & Construction_relevance,topic_Real Estate & Construction_sentiment_label
"AI Agents To Replace Humans, Best Market Start For A New President Since 1985, Trump Bans Digital Dollar, Biggest Hike In Japan In 18 Years - SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/trading-ideas/25/01/43197117/ai-agents-to-replace-humans-best-market-start-for-a-new-president-since-1985-trump-bans-digital-dol,20250124T165026,0.229107,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,AAPL,0.204901,Somewhat-Bullish,0.054732,0.999966,Bullish,0.158519,Somewhat-Bullish,0.333333,Somewhat-Bullish,,,,,,,,,,,,
"AI Agents To Replace Humans, Best Market Start For A New President Since 1985, Trump Bans Digital Dollar, Biggest Hike In Japan In 18 Years - SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/trading-ideas/25/01/43197117/ai-agents-to-replace-humans-best-market-start-for-a-new-president-since-1985-trump-bans-digital-dol,20250124T165026,0.229107,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,TSLA,0.204901,Somewhat-Bullish,0.054732,0.999966,Bullish,0.158519,Somewhat-Bullish,0.333333,Somewhat-Bullish,,,,,,,,,,,,
"AI Agents To Replace Humans, Best Market Start For A New President Since 1985, Trump Bans Digital Dollar, Biggest Hike In Japan In 18 Years - SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/trading-ideas/25/01/43197117/ai-agents-to-replace-humans-best-market-start-for-a-new-president-since-1985-trump-bans-digital-dol,20250124T165026,0.229107,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,IVZ,-0.015054,Neutral,0.054732,0.999966,Bullish,0.158519,Somewhat-Bullish,0.333333,Somewhat-Bullish,,,,,,,,,,,,
"AI Agents To Replace Humans, Best Market Start For A New President Since 1985, Trump Bans Digital Dollar, Biggest Hike In Japan In 18 Years - SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/trading-ideas/25/01/43197117/ai-agents-to-replace-humans-best-market-start-for-a-new-president-since-1985-trump-bans-digital-dol,20250124T165026,0.229107,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,CRYPTO:BTC,-0.01414,Neutral,0.109206,0.999966,Bullish,0.158519,Somewhat-Bullish,0.333333,Somewhat-Bullish,,,,,,,,,,,,
"Inquiry Into Apple's Competitor Dynamics In Technology Hardware, Storage & Peripherals Industry - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/insights/news/25/01/43192696/inquiry-into-apples-competitor-dynamics-in-technology-hardware-storage-amp-peripherals-industry,20250124T150031,0.265532,Somewhat-Bullish,,0.95493,Bullish,1.0,Bullish,,,AAPL,0.38786,Bullish,0.524949,0.5855,Bullish,,,,,,,,,,,,,,,,
NFLX Beats Q4 Expectations: Here's Why the Stock Could Hit $1100 Soon,https://www.zacks.com/stock/news/2402769/nflx-beats-q4-expectations-heres-why-the-stock-could-hit-1100-soon,20250124T134200,0.455107,Bullish,,0.995973,Bullish,0.5,Bullish,,,NFLX,0.388865,Bullish,0.302708,0.5855,Bullish,,,,,,,,,,,0.5,Bullish,,,,
NFLX Beats Q4 Expectations: Here's Why the Stock Could Hit $1100 Soon,https://www.zacks.com/stock/news/2402769/nflx-beats-q4-expectations-heres-why-the-stock-could-hit-1100-soon,20250124T134200,0.455107,Bullish,,0.995973,Bullish,0.5,Bullish,,,AAPL,0.213401,Somewhat-Bullish,0.077468,0.5855,Bullish,,,,,,,,,,,0.5,Bullish,,,,
NFLX Beats Q4 Expectations: Here's Why the Stock Could Hit $1100 Soon,https://www.zacks.com/stock/news/2402769/nflx-beats-q4-expectations-heres-why-the-stock-could-hit-1100-soon,20250124T134200,0.455107,Bullish,,0.995973,Bullish,0.5,Bullish,,,AMZN,0.213401,Somewhat-Bullish,0.077468,0.5855,Bullish,,,,,,,,,,,0.5,Bullish,,,,
NFLX Beats Q4 Expectations: Here's Why the Stock Could Hit $1100 Soon,https://www.zacks.com/stock/news/2402769/nflx-beats-q4-expectations-heres-why-the-stock-could-hit-1100-soon,20250124T134200,0.455107,Bullish,,0.995973,Bullish,0.5,Bullish,,,FOREX:USD,0.148419,Neutral,0.03878,0.5855,Bullish,,,,,,,,,,,0.5,Bullish,,,,
Should You Forget Nvidia and Buy This Tech Stock Instead?,https://www.fool.com/investing/2025/01/24/should-you-forget-nvidia-and-buy-this-tech-stock/,20250124T121700,0.157151,Somewhat-Bullish,,0.310843,Somewhat-Bullish,0.5,Bullish,0.5,Bullish,MU,0.105786,Neutral,0.09439,0.99977,Bullish,,,,,0.158519,Somewhat-Bullish,,,,,,,,,,
Should You Forget Nvidia and Buy This Tech Stock Instead?,https://www.fool.com/investing/2025/01/24/should-you-forget-nvidia-and-buy-this-tech-stock/,20250124T121700,0.157151,Somewhat-Bullish,,0.310843,Somewhat-Bullish,0.5,Bullish,0.5,Bullish,NVDA,0.229726,Somewhat-Bullish,0.657184,0.99977,Bullish,,,,,0.158519,Somewhat-Bullish,,,,,,,,,,
Should You Forget Nvidia and Buy This Tech Stock Instead?,https://www.fool.com/investing/2025/01/24/should-you-forget-nvidia-and-buy-this-tech-stock/,20250124T121700,0.157151,Somewhat-Bullish,,0.310843,Somewhat-Bullish,0.5,Bullish,0.5,Bullish,AAPL,-0.014705,Neutral,0.09439,0.99977,Bullish,,,,,0.158519,Somewhat-Bullish,,,,,,,,,,
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,AAPL,-0.039624,Neutral,0.228431,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,C,0.00264,Neutral,0.15347,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,MA,0.077766,Neutral,0.15347,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,MS,-0.082666,Neutral,0.15347,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,EDU,0.00264,Neutral,0.15347,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,ALC,0.005334,Neutral,0.228431,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,TRV,0.14706,Neutral,0.15347,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,TEAM,0.084758,Neutral,0.15347,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,AVB,-0.110498,Neutral,0.228431,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,BBWI,0.30535,Somewhat-Bullish,0.228431,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
"Apple To $253? Here Are 10 Top Analyst Forecasts For Friday - Apple  ( NASDAQ:AAPL ) , Alcon  ( NYSE:ALC ) ",https://www.benzinga.com/25/01/43187697/apple-to-253-here-are-10-top-analyst-forecasts-for-friday,20250124T121548,0.207062,Somewhat-Bullish,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,LYTS,0.090852,Neutral,0.228431,0.99999,Bullish,,,0.166667,Somewhat-Bullish,,,,,,,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish,0.166667,Somewhat-Bullish
Should Goldman Sachs MarketBeta U.S. 1000 Equity ETF  ( GUSA )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2402674/should-goldman-sachs-marketbeta-us-1000-equity-etf-gusa-be-on-your-investing-radar,20250124T112007,0.186596,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,MSFT,0.070609,Neutral,0.131284,1.0,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
Should Goldman Sachs MarketBeta U.S. 1000 Equity ETF  ( GUSA )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2402674/should-goldman-sachs-marketbeta-us-1000-equity-etf-gusa-be-on-your-investing-radar,20250124T112007,0.186596,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,NVDA,0.070609,Neutral,0.131284,1.0,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
Should Goldman Sachs MarketBeta U.S. 1000 Equity ETF  ( GUSA )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2402674/should-goldman-sachs-marketbeta-us-1000-equity-etf-gusa-be-on-your-investing-radar,20250124T112007,0.186596,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,AAPL,0.070609,Neutral,0.131284,1.0,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
Should Goldman Sachs MarketBeta U.S. 1000 Equity ETF  ( GUSA )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2402674/should-goldman-sachs-marketbeta-us-1000-equity-etf-gusa-be-on-your-investing-radar,20250124T112007,0.186596,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,GS,0.088841,Neutral,0.195814,1.0,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
Is WisdomTree U.S. LargeCap ETF  ( EPS )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2402678/is-wisdomtree-us-largecap-etf-eps-a-strong-etf-right-now,20250124T112005,0.275815,Somewhat-Bullish,,0.858979,Bullish,1.0,Bullish,,,GOOG,0.049971,Neutral,0.058188,1.0,Bullish,,,,,,,,,,,,,,,,
Is WisdomTree U.S. LargeCap ETF  ( EPS )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2402678/is-wisdomtree-us-largecap-etf-eps-a-strong-etf-right-now,20250124T112005,0.275815,Somewhat-Bullish,,0.858979,Bullish,1.0,Bullish,,,WT,0.238124,Somewhat-Bullish,0.284861,1.0,Bullish,,,,,,,,,,,,,,,,
Is WisdomTree U.S. LargeCap ETF  ( EPS )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2402678/is-wisdomtree-us-largecap-etf-eps-a-strong-etf-right-now,20250124T112005,0.275815,Somewhat-Bullish,,0.858979,Bullish,1.0,Bullish,,,AAPL,0.055673,Neutral,0.116067,1.0,Bullish,,,,,,,,,,,,,,,,
"The Zacks Analyst Blog Taiwan Semiconductor Manufacturing, Broadcom, Marvell Technology and Apple",https://www.zacks.com/stock/news/2402610/the-zacks-analyst-blog-taiwan-semiconductor-manufacturing-broadcom-marvell-technology-and-apple,20250124T070700,0.38484,Bullish,,0.917436,Bullish,0.5,Bullish,0.5,Bullish,AAPL,0.137173,Neutral,0.196877,0.503496,Bullish,,,,,,,,,,,,,,,,
"The Zacks Analyst Blog Taiwan Semiconductor Manufacturing, Broadcom, Marvell Technology and Apple",https://www.zacks.com/stock/news/2402610/the-zacks-analyst-blog-taiwan-semiconductor-manufacturing-broadcom-marvell-technology-and-apple,20250124T070700,0.38484,Bullish,,0.917436,Bullish,0.5,Bullish,0.5,Bullish,AVGO,0.137173,Neutral,0.196877,0.503496,Bullish,,,,,,,,,,,,,,,,
"The Zacks Analyst Blog Taiwan Semiconductor Manufacturing, Broadcom, Marvell Technology and Apple",https://www.zacks.com/stock/news/2402610/the-zacks-analyst-blog-taiwan-semiconductor-manufacturing-broadcom-marvell-technology-and-apple,20250124T070700,0.38484,Bullish,,0.917436,Bullish,0.5,Bullish,0.5,Bullish,MRVL,0.137173,Neutral,0.196877,0.503496,Bullish,,,,,,,,,,,,,,,,
"The Zacks Analyst Blog Taiwan Semiconductor Manufacturing, Broadcom, Marvell Technology and Apple",https://www.zacks.com/stock/news/2402610/the-zacks-analyst-blog-taiwan-semiconductor-manufacturing-broadcom-marvell-technology-and-apple,20250124T070700,0.38484,Bullish,,0.917436,Bullish,0.5,Bullish,0.5,Bullish,TSM,0.12623,Neutral,0.196877,0.503496,Bullish,,,,,,,,,,,,,,,,
"Epic Games CEO Tim Sweeney Prepared To Spend Billions For Decades Fighting Apple, Google Monopolies: 'We Think Our Best Days Are Ahead' - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/media/25/01/43183396/epic-games-ceo-tim-sweeney-prepared-to-spend-billions-for-decades-fighting-apple-google-monopolies-we-think,20250124T060254,0.094015,Neutral,,0.108179,Neutral,1.0,Bullish,,,GOOG,-0.094183,Neutral,0.262994,0.360215,Bullish,,,,,,,,,,,,,,,,
"Epic Games CEO Tim Sweeney Prepared To Spend Billions For Decades Fighting Apple, Google Monopolies: 'We Think Our Best Days Are Ahead' - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/media/25/01/43183396/epic-games-ceo-tim-sweeney-prepared-to-spend-billions-for-decades-fighting-apple-google-monopolies-we-think,20250124T060254,0.094015,Neutral,,0.108179,Neutral,1.0,Bullish,,,AAPL,-0.094183,Neutral,0.262994,0.360215,Bullish,,,,,,,,,,,,,,,,
"Epic Games CEO Tim Sweeney Prepared To Spend Billions For Decades Fighting Apple, Google Monopolies: 'We Think Our Best Days Are Ahead' - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/media/25/01/43183396/epic-games-ceo-tim-sweeney-prepared-to-spend-billions-for-decades-fighting-apple-google-monopolies-we-think,20250124T060254,0.094015,Neutral,,0.108179,Neutral,1.0,Bullish,,,TCTZF,-0.166027,Somewhat-Bearish,0.089129,0.360215,Bullish,,,,,,,,,,,,,,,,
3 Reasons to Buy TSMC Stock Beyond Record Q4 Net Profit,https://www.zacks.com/stock/news/2402454/3-reasons-to-buy-tsmc-stock-beyond-record-q4-net-profit,20250123T200500,0.412078,Bullish,,0.917436,Bullish,0.5,Bullish,0.5,Bullish,AAPL,0.184874,Somewhat-Bullish,0.148273,0.459462,Bullish,,,,,,,,,,,,,,,,
3 Reasons to Buy TSMC Stock Beyond Record Q4 Net Profit,https://www.zacks.com/stock/news/2402454/3-reasons-to-buy-tsmc-stock-beyond-record-q4-net-profit,20250123T200500,0.412078,Bullish,,0.917436,Bullish,0.5,Bullish,0.5,Bullish,AVGO,0.184874,Somewhat-Bullish,0.148273,0.459462,Bullish,,,,,,,,,,,,,,,,
3 Reasons to Buy TSMC Stock Beyond Record Q4 Net Profit,https://www.zacks.com/stock/news/2402454/3-reasons-to-buy-tsmc-stock-beyond-record-q4-net-profit,20250123T200500,0.412078,Bullish,,0.917436,Bullish,0.5,Bullish,0.5,Bullish,MRVL,0.184874,Somewhat-Bullish,0.148273,0.459462,Bullish,,,,,,,,,,,,,,,,
3 Reasons to Buy TSMC Stock Beyond Record Q4 Net Profit,https://www.zacks.com/stock/news/2402454/3-reasons-to-buy-tsmc-stock-beyond-record-q4-net-profit,20250123T200500,0.412078,Bullish,,0.917436,Bullish,0.5,Bullish,0.5,Bullish,TSM,0.177605,Somewhat-Bullish,0.148273,0.459462,Bullish,,,,,,,,,,,,,,,,
"Tesla Lost $15 Billion In Brand Value In 2024, Report Says: Did Elon Musk's Political Push Hurt EV Giant? - Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/news/global/25/01/43172806/tesla-lost-15-billion-in-brand-value-in-2024-report-says-did-elon-musks-political-push-hurt-ev-giant,20250123T191624,0.164653,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,DKNG,0.327842,Somewhat-Bullish,0.043499,0.161647,Somewhat-Bullish,,,,,,,,,,,0.333333,Somewhat-Bullish,,,,
"Tesla Lost $15 Billion In Brand Value In 2024, Report Says: Did Elon Musk's Political Push Hurt EV Giant? - Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/news/global/25/01/43172806/tesla-lost-15-billion-in-brand-value-in-2024-report-says-did-elon-musks-political-push-hurt-ev-giant,20250123T191624,0.164653,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,MSFT,0.11875,Neutral,0.043499,0.161647,Somewhat-Bullish,,,,,,,,,,,0.333333,Somewhat-Bullish,,,,
"Tesla Lost $15 Billion In Brand Value In 2024, Report Says: Did Elon Musk's Political Push Hurt EV Giant? - Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/news/global/25/01/43172806/tesla-lost-15-billion-in-brand-value-in-2024-report-says-did-elon-musks-political-push-hurt-ev-giant,20250123T191624,0.164653,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,GOOG,0.11875,Neutral,0.043499,0.161647,Somewhat-Bullish,,,,,,,,,,,0.333333,Somewhat-Bullish,,,,
"Tesla Lost $15 Billion In Brand Value In 2024, Report Says: Did Elon Musk's Political Push Hurt EV Giant? - Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/news/global/25/01/43172806/tesla-lost-15-billion-in-brand-value-in-2024-report-says-did-elon-musks-political-push-hurt-ev-giant,20250123T191624,0.164653,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,NVDA,0.142253,Neutral,0.129983,0.161647,Somewhat-Bullish,,,,,,,,,,,0.333333,Somewhat-Bullish,,,,
"Tesla Lost $15 Billion In Brand Value In 2024, Report Says: Did Elon Musk's Political Push Hurt EV Giant? - Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/news/global/25/01/43172806/tesla-lost-15-billion-in-brand-value-in-2024-report-says-did-elon-musks-political-push-hurt-ev-giant,20250123T191624,0.164653,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,AAPL,0.179204,Somewhat-Bullish,0.214937,0.161647,Somewhat-Bullish,,,,,,,,,,,0.333333,Somewhat-Bullish,,,,
"Tesla Lost $15 Billion In Brand Value In 2024, Report Says: Did Elon Musk's Political Push Hurt EV Giant? - Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/news/global/25/01/43172806/tesla-lost-15-billion-in-brand-value-in-2024-report-says-did-elon-musks-political-push-hurt-ev-giant,20250123T191624,0.164653,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,TSLA,0.178645,Somewhat-Bullish,0.646215,0.161647,Somewhat-Bullish,,,,,,,,,,,0.333333,Somewhat-Bullish,,,,
"Tesla Lost $15 Billion In Brand Value In 2024, Report Says: Did Elon Musk's Political Push Hurt EV Giant? - Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/news/global/25/01/43172806/tesla-lost-15-billion-in-brand-value-in-2024-report-says-did-elon-musks-political-push-hurt-ev-giant,20250123T191624,0.164653,Somewhat-Bullish,,,,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,WMT,0.11875,Neutral,0.043499,0.161647,Somewhat-Bullish,,,,,,,,,,,0.333333,Somewhat-Bullish,,,,
